id,pressure_numeric,size_numeric,touchmajor_numeric,touchminor_numeric,duration_numeric,flytime_numeric,shake_numeric,orientation_numeric,type_numeric,class
5485,0.496732,0.039216,10,10,116,1858,8.989413,1,2,Others
5486,0.495425,0.031373,8,8,100,38,26.215845,1,2,Others
5487,0.496078,0.028431,7.25,7.25,62,518,45.764366,1,2,Others
5488,0.437647,0.028235,7.2,7.2,62,411,27.881605,1,2,Others
5489,0.253333,0.346667,5.596963,4.797397,97,0,60.452,1,1,Others
5490,0.284594,0.371429,5.853967,5.282848,76,246,49.571804,1,1,Others
5491,0.260392,0.36,5.796855,4.997289,79,146,39.506157,1,1,Others
5492,0.249673,0.327778,5.330441,4.49756,83,82,183.02853,1,1,Others
5493,0.280112,0.361905,5.711187,5.140068,99,133,60.41609,1,1,Others
5494,0.262092,0.355556,6.163323,4.49756,92,72,169.8536,1,1,Others
5495,0.241176,0.304167,4.997289,4.122763,107,216,1.500234,1,1,Others
5496,0.261176,0.32,4.997289,4.597506,91,549,118.34668,1,1,Others
5497,0.247712,0.327778,5.663594,4.164407,62,71,80.89049,1,1,Others
5498,0.258824,0.345833,5.871815,4.49756,112,74,75.94016,1,1,Others
5499,0.265098,0.346667,5.397072,4.997289,80,0,22.978828,1,2,Others
5500,0.272269,0.371429,6.139526,4.997288,79,283,17.31179,1,2,Others
5501,0.22451,0.325,5.497018,4.247695,51,404,26.704165,1,2,Others
5502,0.240784,0.313333,5.19718,4.197722,82,80,61.009514,1,2,Others
5503,0.237255,0.291667,5.746882,2.998373,42,380,4.400686,1,2,Others
5504,0.24902,0.338889,5.996747,4.164407,88,136,8.57337,1,2,Others
5505,0.236275,0.316667,5.746882,3.747967,63,575,6.815593,1,2,Others
5506,0.23451,0.326667,5.596963,4.197722,81,71,16.10251,1,2,Others
5507,0.204902,0.283333,4.247695,4.247695,80,0,54.708527,1,1,Others
5508,0.25042,0.309524,5.568408,3.712271,81,243,176.22746,1,1,Others
5509,0.224837,0.3,4.997289,3.997831,76,160,22.458282,1,1,Others
5510,0.269935,0.35,5.83017,4.664136,72,326,63.309868,1,1,Others
5511,0.265882,0.346667,5.996747,4.397615,51,306,73.01138,1,1,Others
5512,0.226331,0.342857,5.568408,4.711729,87,245,1.531922,1,1,Others
5513,0.262745,0.366667,6.329899,4.664136,79,147,44.23523,1,1,Others
5514,0.236078,0.353333,5.796855,4.797397,63,100,14.002184,1,1,Others
5515,0.244706,0.34,5.596963,4.597506,78,20,25.90404,1,1,Others
5516,0.267647,0.35,5.746882,4.747424,61,0,126.11967,1,1,Others
5517,0.229804,0.266667,4.597506,3.398156,87,56,81.11265,1,1,Others
5518,0.260131,0.344444,5.663594,4.664136,99,243,12.701981,1,1,Others
5519,0.24549,0.32,5.796855,3.79794,68,39,151.51978,1,1,Others
5520,0.221961,0.286667,5.397072,3.198265,63,119,25.85239,1,1,Others
5521,0.261438,0.366667,6.329899,4.664136,69,138,143.52238,1,1,Others
5522,0.232157,0.333333,5.19718,4.797397,62,127,98.61537,1,1,Others
5523,0.237647,0.353333,5.796855,4.797397,74,63,20.110031,1,1,Others
5524,0.22549,0.291667,4.997289,3.747966,66,0,55.86987,1,1,Others
5525,0.253333,0.333333,5.996747,3.997831,69,109,159.40347,1,1,Others
5526,0.257143,0.328571,5.282848,4.568949,98,100,33.005146,1,1,Others
5527,0.260784,0.327778,5.996747,3.831255,81,34,79.379326,1,1,Others
5528,0.258824,0.34,5.596963,4.597506,70,429,134.17561,1,1,Others
5529,0.215686,0.275,5.247153,2.998373,63,53,114.690605,1,1,Others
5530,0.222549,0.304167,5.122221,3.997831,108,136,74.51162,1,1,Others
5531,0.254902,0.35,5.996746,4.49756,82,44,81.712746,1,1,Others
5532,0.252941,0.341667,5.996747,4.247695,53,0,132.45233,1,2,Others
5533,0.22451,0.308333,5.247153,3.997831,69,39,55.369503,1,2,Others
5534,0.239216,0.327778,5.330441,4.49756,79,316,11.301763,1,2,Others
5535,0.218824,0.273333,4.997289,3.198265,72,194,45.443447,1,2,Others
5536,0.221176,0.286667,4.797397,3.797939,86,254,19.50304,1,2,Others
5537,0.217647,0.275,4.997289,3.248238,70,280,35.005455,1,2,Others
5538,0.258039,0.346667,5.796855,4.597505,64,204,40.48582,1,2,Others
5539,0.224314,0.32,5.19718,4.397615,61,157,61.372177,1,2,Others
5540,0.273529,0.333333,5.247153,4.747425,62,0,23.60368,1,1,Others
5541,0.238095,0.333333,5.140068,4.854508,91,135,84.84491,1,1,Others
5542,0.231373,0.333333,5.796855,4.197722,74,204,24.398804,1,1,Others
5543,0.251961,0.366667,6.246611,4.747424,72,241,39.20611,1,1,Others
5544,0.207059,0.273333,5.397072,2.798482,44,126,110.457565,1,1,Others
5545,0.249412,0.326667,5.19718,4.597506,70,232,50.682068,1,1,Others
5546,0.252288,0.322222,5.163865,4.49756,80,98,156.57295,1,1,Others
5547,0.257843,0.325,5.497018,4.247695,80,0,4.524673,1,1,Others
5548,0.27451,0.3625,6.371543,4.49756,111,81,60.189384,1,1,Others
5549,0.211765,0.280952,4.854508,3.569492,58,31,25.360964,1,1,Others
5550,0.227451,0.286667,5.19718,3.398156,72,124,80.76259,1,1,Others
5551,0.208824,0.258333,4.747424,2.998373,55,154,30.92448,1,1,Others
5552,0.218039,0.306667,5.397072,3.79794,122,98,34.90544,1,1,Others
5553,0.213072,0.322222,5.83017,3.831255,63,95,8.169918,1,1,Others
5554,0.266667,0.333333,5.247153,4.747424,82,0,84.40399,1,1,Others
5555,0.255882,0.333333,5.247153,4.747424,77,125,102.027626,1,1,Others
5556,0.261176,0.34,5.996747,4.197722,83,70,12.120237,1,1,Others
5557,0.240523,0.322222,5.663594,3.997831,59,78,23.26759,1,1,Others
5558,0.237255,0.3,5.330441,3.664678,78,233,64.38337,1,1,Others
5559,0.19085,0.266667,4.330984,3.664679,62,102,21.302595,1,1,Others
5560,0.25042,0.338095,5.853967,4.28339,87,157,25.390625,1,1,Others
5561,0.22451,0.283333,5.497018,2.998373,60,99,18.902946,1,1,Others
5562,0.253333,0.313333,5.397072,3.997831,69,0,65.21017,1,2,Others
5563,0.229132,0.280952,4.997288,3.426712,80,80,91.94183,1,2,Others
5564,0.24,0.313333,5.397072,3.997831,57,231,66.51037,1,2,Others
5565,0.241176,0.308333,5.497018,3.747966,70,190,124.10284,1,2,Others
5566,0.287955,0.357143,5.711187,4.997288,112,271,31.044006,1,2,Others
5567,0.265882,0.373333,6.396529,4.797397,62,75,62.37847,1,2,Others
5568,0.214379,0.322222,5.663594,3.997831,35,145,26.604147,1,2,Others
5569,0.254248,0.338889,5.497017,4.664136,71,255,28.167725,1,2,Others
5570,0.233726,0.333333,5.796855,4.197722,60,0,59.70931,1,1,Others
5571,0.227451,0.341667,5.746882,4.49756,43,110,82.74623,1,1,Others
5572,0.194118,0.266667,4.747424,3.248238,59,282,38.305973,1,1,Others
5573,0.215033,0.305556,4.830712,4.330984,75,154,3.001337,1,1,Others
5574,0.218627,0.3,4.997289,3.997831,45,142,45.865685,1,1,Others
5575,0.277871,0.361905,5.711187,5.140068,119,290,134.68933,1,1,Others
5576,0.26536,0.338889,5.83017,4.330984,71,99,80.23126,1,1,Others
5577,0.216993,0.288889,4.997289,3.664679,62,0,30.904818,1,1,Others
5578,0.241569,0.346667,5.796855,4.597505,63,135,4.940392,1,1,Others
5579,0.268137,0.345833,5.746881,4.622492,99,91,184.07532,1,1,Others
5580,0.226667,0.333333,5.397072,4.597505,71,74,22.216797,1,1,Others
5581,0.205229,0.277778,4.49756,3.831255,72,34,183.47816,1,1,Others
5582,0.192157,0.283333,4.49756,3.997831,52,56,111.71247,1,1,Others
5583,0.258824,0.327778,5.163865,4.664136,72,205,40.489643,1,1,Others
5584,0.254902,0.308333,5.247153,3.997831,36,127,147.29817,1,1,Others
5585,0.241176,0.316667,4.997289,4.49756,62,0,33.821106,1,2,Others
5586,0.242484,0.294444,4.830712,3.997831,62,100,60.92336,1,2,Others
5587,0.242353,0.34,5.397072,4.797397,54,102,2.536461,1,2,Others
5588,0.260784,0.358333,5.871814,4.872356,99,161,162.82538,1,2,Others
5589,0.254902,0.327778,5.663594,4.164407,135,456,91.74828,1,2,Others
5590,0.254902,0.32,5.596963,3.997831,54,90,37.323296,1,2,Others
5591,0.226144,0.288889,5.663594,2.998373,42,195,5.851746,1,2,Others
5592,0.272549,0.333333,5.996747,3.997831,63,0,96.31502,1,2,Others
5593,0.28,0.366667,5.796855,5.19718,69,66,50.407856,1,2,Others
5594,0.237255,0.308333,4.997289,4.247695,67,205,185.80666,1,2,Others
5595,0.216667,0.266667,4.49756,3.498102,62,190,83.413,1,2,Others
5596,0.253595,0.35,5.663594,4.830712,79,163,7.301138,1,2,Others
5597,0.260392,0.353333,5.596963,4.997289,70,102,108.896416,1,2,Others
5598,0.23451,0.306667,5.19718,3.997831,61,122,104.494255,1,2,Others
5599,0.239216,0.3,5.796855,3.198265,62,125,59.29288,1,2,Others
5600,0.266667,0.333333,5.996747,3.997831,81,0,3.900608,1,2,Others
5601,0.262092,0.327778,5.83017,3.997831,89,82,32.20502,1,2,Others
5602,0.203922,0.266667,5.330442,2.665221,25,120,32.805115,1,2,Others
5603,0.251634,0.338889,5.663594,4.49756,95,269,0.188918,1,2,Others
5604,0.208824,0.283333,4.997289,3.498102,51,326,50.28534,1,2,Others
5605,0.208824,0.266667,4.49756,3.498102,53,163,65.956116,1,2,Others
5606,0.262092,0.322222,5.663594,3.997831,82,194,151.80699,1,2,Others
5607,0.229412,0.325,5.497018,4.247695,45,52,125.427246,1,2,Others
5608,0.263726,0.341667,5.746882,4.49756,77,0,9.884592,1,2,Others
5609,0.220588,0.3,4.747424,4.247695,116,49,24.264427,1,2,Others
5610,0.220915,0.277778,4.664136,3.664679,45,68,37.52496,1,2,Others
5611,0.273203,0.338889,5.497017,4.664136,82,148,48.905807,1,2,Others
5612,0.246275,0.293333,4.997289,3.79794,66,189,113.617714,1,2,Others
5613,0.241569,0.306667,5.596963,3.598048,104,67,26.95131,1,2,Others
5614,0.216994,0.288889,5.663594,2.998373,50,87,86.649956,1,2,Others
5615,0.259384,0.333333,5.996747,3.997831,89,121,42.90669,1,2,Others
5616,0.220915,0.311111,4.997288,4.330984,83,0,51.50803,1,1,Others
5617,0.226797,0.316667,4.997288,4.49756,72,46,25.051485,1,1,Others
5618,0.240087,0.340741,5.552543,4.664136,108,109,69.52569,1,1,Others
5619,0.262745,0.361905,5.711187,5.140068,91,549,37.505848,1,1,Others
5620,0.218301,0.3,5.330442,3.664678,88,154,62.435963,1,1,Others
5621,0.215686,0.244444,4.49756,2.831797,74,34,21.522522,1,1,Others
5622,0.240523,0.294444,5.497017,3.331526,71,404,61.809635,1,1,Others
5623,0.243791,0.338889,5.663594,4.49756,78,243,79.012314,1,1,Others
5624,0.260784,0.35,5.83017,4.664136,62,55,108.62805,1,1,Others
5625,0.232157,0.333333,5.397072,4.597506,75,33,22.303476,1,1,Others
5626,0.244258,0.3,5.282848,3.712272,109,0,92.48506,1,2,Others
5627,0.235294,0.293333,5.796855,2.998373,58,57,2.337864,1,2,Others
5628,0.255556,0.35,5.996746,4.49756,99,136,68.87467,1,2,Others
5629,0.253333,0.333333,6.196638,3.79794,46,45,68.87467,1,2,Others
5630,0.252288,0.316667,5.83017,3.664679,80,327,67.95576,1,2,Others
5631,0.246275,0.353333,5.996747,4.597505,62,38,33.51312,1,2,Others
5632,0.271242,0.344444,5.996747,4.330984,79,109,42.251587,1,2,Others
5633,0.22549,0.333333,5.996747,3.997831,48,43,142.71307,1,2,Others
5634,0.254902,0.366667,5.996747,4.997289,63,0,1.586914,1,2,Others
5635,0.223529,0.322222,5.330442,4.330984,36,206,10.447185,1,2,Others
5636,0.243791,0.333333,5.330441,4.664136,90,80,51.611782,1,2,Others
5637,0.218824,0.313333,5.596963,3.79794,62,81,17.191568,1,2,Others
5638,0.234641,0.327778,5.163865,4.664136,68,345,79.28013,1,2,Others
5639,0.231373,0.3,5.247153,3.747966,32,369,67.81057,1,2,Others
5640,0.225098,0.286667,5.19718,3.398156,55,193,2.100328,1,2,Others
5641,0.218824,0.28,4.797397,3.598048,71,44,25.003897,1,2,Others
5642,0.255882,0.333333,5.746882,4.247695,63,0,157.1245,1,2,Others
5643,0.249412,0.313333,5.19718,4.197722,73,81,187.32921,1,2,Others
5644,0.233726,0.286667,4.797397,3.79794,71,229,89.01388,1,2,Others
5645,0.251634,0.366667,6.163322,4.830712,72,136,67.673355,1,2,Others
5646,0.252288,0.344444,5.83017,4.49756,89,154,85.787636,1,2,Others
5647,0.242017,0.32381,5.425628,4.283391,89,166,75.18768,1,2,Others
5648,0.236975,0.280952,4.568949,3.855051,90,151,12.301918,1,2,Others
5649,0.235854,0.32381,5.140068,4.56895,80,109,51.157097,1,2,Others
5650,0.259608,0.32,5.796855,3.79794,94,0,70.510994,1,2,Others
5651,0.237909,0.288889,5.83017,2.831797,77,116,18.835981,1,2,Others
5652,0.237647,0.306667,5.796855,3.398156,52,478,8.366651,1,2,Others
5653,0.247843,0.333333,5.796855,4.197722,51,282,33.005146,1,2,Others
5654,0.246499,0.333333,5.568408,4.426169,91,230,38.96898,1,2,Others
5655,0.223529,0.308333,4.997289,4.247695,45,194,14.390425,1,2,Others
5656,0.260392,0.366667,6.196638,4.797397,53,203,47.819954,1,2,Others
5657,0.211765,0.3,4.830713,4.164407,72,127,71.071075,1,2,Others
5658,0.27451,0.373333,6.396529,4.797397,75,0,17.102665,1,1,Others
5659,0.27451,0.361905,6.139526,4.711729,79,102,111.41737,1,1,Others
5660,0.239216,0.286667,5.596963,2.998373,63,63,68.51068,1,1,Others
5661,0.237255,0.294444,5.996747,2.831797,80,72,18.902946,1,1,Others
5662,0.258039,0.353333,5.796855,4.797397,60,74,24.203772,1,1,Others
5663,0.262185,0.357143,5.711187,4.997288,89,318,57.313793,1,1,Others
5664,0.250327,0.311111,5.663594,3.664679,71,110,20.41784,1,1,Others
5665,0.232843,0.291667,5.372085,3.37317,98,36,39.038086,1,1,Others
5666,0.239216,0.322222,5.163865,4.49756,80,73,104.22166,1,1,Others
5667,0.242353,0.346667,5.596963,4.797397,71,0,31.56579,1,1,Others
5668,0.240336,0.357143,5.853967,4.854508,81,100,63.209854,1,1,Others
5669,0.237535,0.347619,5.568408,4.854508,81,100,74.911674,1,1,Others
5670,0.258824,0.3375,5.746882,4.372628,97,55,11.301763,1,1,Others
5671,0.266013,0.333333,5.663594,4.330984,70,119,10.215759,1,1,Others
5672,0.231373,0.306667,4.797397,4.397614,60,143,21.483858,1,1,Others
5673,0.25098,0.32,5.19718,4.397614,61,64,17.70276,1,1,Others
5674,0.244118,0.3,4.997289,3.997831,58,0,21.403336,1,2,Others
5675,0.266106,0.347619,5.853967,4.568949,91,146,22.503508,1,2,Others
5676,0.235948,0.35,5.83017,4.664136,83,70,1.180349,1,2,Others
5677,0.214006,0.304762,4.997288,4.140611,85,152,11.901855,1,2,Others
5678,0.248627,0.346667,5.397072,4.997289,63,707,37.70588,1,2,Others
5679,0.228431,0.308333,5.497018,3.747966,54,114,62.382137,1,2,Others
5680,0.276078,0.36,6.396529,4.397614,67,382,49.095154,1,2,Others
5681,0.219608,0.253333,4.397614,3.198265,72,0,3.653045,1,1,Others
5682,0.218954,0.294444,4.830712,3.997831,71,110,80.8126,1,1,Others
5683,0.23268,0.305556,5.163865,3.997831,89,254,12.801996,1,1,Others
5684,0.221176,0.3,4.797397,4.197722,63,47,35.883205,1,1,Others
5685,0.276751,0.371429,6.139526,4.997288,88,253,118.81853,1,1,Others
5686,0.242484,0.344444,5.663594,4.664136,73,73,57.966442,1,1,Others
5687,0.232026,0.311111,4.830712,4.49756,63,143,23.701984,1,1,Others
5688,0.247059,0.333333,5.497018,4.49756,49,302,6.171332,1,1,Others
5689,0.232941,0.333333,5.19718,4.797397,62,52,57.402756,1,1,Others
5690,0.253595,0.322222,5.996747,3.664679,38,0,27.404272,1,2,Others
5691,0.263399,0.344444,5.83017,4.49756,80,81,84.21313,1,2,Others
5692,0.224183,0.283333,4.664136,3.831255,81,219,9.073692,1,2,Others
5693,0.241457,0.290476,5.282848,3.426712,99,44,57.693737,1,2,Others
5694,0.241569,0.32,5.596963,3.997831,46,238,39.406143,1,2,Others
5695,0.221569,0.308333,5.497018,3.747966,54,101,15.869141,1,2,Others
5696,0.233726,0.34,5.596963,4.597505,63,161,53.10828,1,2,Others
5697,0.210458,0.3,4.664136,4.330984,24,165,64.131355,1,2,Others
5698,0.25098,0.35,5.746882,4.747424,60,0,77.603966,1,2,Others
5699,0.260784,0.344444,5.497017,4.830712,71,143,47.490738,1,2,Others
5700,0.220915,0.288889,4.997289,3.664678,61,122,107.1167,1,2,Others
5701,0.194118,0.258333,4.747424,2.998373,54,98,24.131285,1,2,Others
5702,0.236601,0.327778,5.163865,4.664136,74,127,50.582886,1,2,Others
5703,0.256863,0.344444,5.330442,4.997289,72,103,46.167683,1,2,Others
5704,0.221569,0.288889,5.497017,3.164949,60,98,72.977165,1,2,Others
5705,0.182353,0.208333,3.997831,2.24878,36,144,52.642822,1,2,Others
5706,0.254118,0.366667,5.996747,4.997289,81,0,4.800748,1,1,Others
5707,0.258824,0.371429,6.139526,4.997288,86,59,51.93537,1,1,Others
5708,0.271895,0.377778,6.163322,5.163865,89,98,151.89995,1,1,Others
5709,0.239776,0.309524,5.568408,3.712272,86,13,59.610138,1,1,Others
5710,0.260784,0.35,5.996747,4.49756,62,109,60.209385,1,1,Others
5711,0.258824,0.355556,5.83017,4.830712,80,118,110.94599,1,1,Others
5712,0.24,0.333333,5.19718,4.797397,72,10,118.21843,1,1,Others
5713,0.23451,0.326667,5.19718,4.597506,72,108,38.906067,1,1,Others
5714,0.254248,0.311111,5.663594,3.664679,87,0,7.968192,1,1,Others
5715,0.22549,0.272222,5.330442,2.831797,74,117,6.701045,1,1,Others
5716,0.242017,0.304762,5.140068,3.997831,84,32,7.971997,1,1,Others
5717,0.247059,0.316667,5.497017,3.997831,69,478,34.20533,1,1,Others
5718,0.264052,0.344444,5.663594,4.664136,80,99,63.00982,1,1,Others
5719,0.231373,0.355556,5.83017,4.830712,69,67,110.64691,1,1,Others
5720,0.213072,0.322222,5.330441,4.330984,62,154,51.496147,1,1,Others
5721,0.247059,0.328571,5.282848,4.56895,82,206,21.98004,1,1,Others
5722,0.230812,0.319048,5.140068,4.42617,97,27,41.60563,1,1,Others
5723,0.23451,0.3,5.397072,3.598048,61,29,13.143788,1,1,Others
5724,0.25098,0.338095,5.568408,4.568949,83,56,5.656327,1,1,Others
5725,0.244118,0.333333,5.497018,4.49756,71,0,34.4162,1,2,Others
5726,0.231373,0.333333,5.497018,4.49756,62,194,11.501793,1,2,Others
5727,0.254902,0.361111,5.83017,4.997288,74,81,25.547947,1,2,Others
5728,0.239216,0.306667,4.997289,4.197722,72,253,15.802464,1,2,Others
5729,0.218824,0.28,5.397072,2.998373,75,45,3.40053,1,2,Others
5730,0.210458,0.3,4.997289,3.997831,44,189,59.28681,1,2,Others
5731,0.247843,0.3,5.397072,3.598048,70,330,48.60758,1,2,Others
5732,0.233333,0.283333,4.664136,3.831255,71,65,27.132195,1,2,Others
5733,0.293246,0.381482,6.44095,4.997288,123,158,118.51848,1,2,Others
5734,0.285714,0.371429,6.425085,4.711729,145,99,20.150665,1,2,Others
5735,0.283922,0.373333,5.996746,5.19718,137,16,81.990555,1,2,Others
5736,0.306318,0.414815,7.107255,5.330441,112,293,33.721924,1,2,Others
5737,0.301961,0.387879,6.723625,4.906428,151,72,102.922714,1,2,Others
5738,0.296732,0.372222,6.496475,4.664136,96,244,56.82176,1,2,Others
5739,0.319826,0.418519,7.218306,5.330441,139,143,91.88636,1,2,Others
5740,0.276191,0.366667,5.996747,4.997288,117,0,141.43372,1,1,Others
5741,0.290756,0.390476,6.425085,5.282848,135,137,51.574707,1,1,Others
5742,0.282913,0.371429,6.567865,4.568949,94,24,27.160645,1,1,Others
5743,0.261002,0.362963,6.107797,4.775187,104,119,75.22871,1,1,Others
5744,0.272059,0.366667,6.371543,4.622492,106,106,28.068542,1,1,Others
5745,0.277451,0.383333,6.371543,5.122221,129,184,131.62053,1,1,Others
5746,0.298752,0.39697,6.541905,5.360727,138,168,98.21532,1,1,Others
5747,0.269717,0.37037,6.329899,4.775187,118,130,39.20611,1,1,Others
5748,0.2,0.344444,5.663594,4.664136,24,115,177.92265,1,1,Others
5749,0.286275,0.376667,6.596421,4.697451,135,45,94.11467,1,1,Others
5750,0.294989,0.388889,6.552001,5.108339,140,0,53.75346,1,1,Others
5751,0.310675,0.407407,6.663052,5.552543,130,103,112.71757,1,1,Others
5752,0.262745,0.361905,6.139526,4.711729,108,105,46.49793,1,1,Others
5753,0.25098,0.358333,6.121679,4.622492,123,164,76.1517,1,1,Others
5754,0.265686,0.366667,5.996747,4.997288,94,101,85.90547,1,1,Others
5755,0.288235,0.383333,6.121679,5.372085,121,83,49.94112,1,1,Others
5756,0.265882,0.353333,6.196638,4.397614,112,113,19.603054,1,1,Others
5757,0.292157,0.375,6.371543,4.872356,111,95,38.223267,1,1,Others
5758,0.305169,0.409091,6.814485,5.451587,153,43,26.62257,1,1,Others
5759,0.293405,0.387879,6.723625,4.906428,131,26,173.27118,1,1,Others
5760,0.310873,0.40303,7.087065,4.997288,164,0,52.90825,1,2,Others
5761,0.281046,0.374074,6.44095,4.775187,138,54,100.056274,1,2,Others
5762,0.295588,0.383333,6.74634,4.747424,108,109,44.278934,1,2,Others
5763,0.296359,0.380952,6.710645,4.711729,97,78,91.37871,1,2,Others
5764,0.293246,0.377778,6.663052,4.664136,126,303,118.787445,1,2,Others
5765,0.296471,0.373333,6.596421,4.597505,153,52,80.76259,1,2,Others
5766,0.290196,0.39,6.396529,5.297126,139,14,15.670776,1,2,Others
5767,0.297604,0.396296,6.552001,5.330442,149,0,78.59003,1,2,Others
5768,0.290196,0.383333,6.621408,4.872356,154,13,133.36182,1,2,Others
5769,0.285839,0.381482,6.329899,5.108339,127,65,113.76774,1,2,Others
5770,0.280392,0.370833,5.871814,5.247153,101,222,40.23024,1,2,Others
5771,0.280112,0.390476,6.282306,5.425628,108,101,50.25228,1,2,Others
5772,0.299822,0.381818,6.632765,4.815569,162,98,49.173454,1,2,Others
5773,0.260784,0.333333,5.746882,4.247695,105,102,87.3875,1,2,Others
5774,0.256863,0.333333,5.663594,4.330984,79,162,200.68178,1,2,Others
5775,0.287745,0.379167,6.496475,4.872356,137,0,62.923744,1,1,Others
5776,0.265098,0.356667,5.796855,4.897342,138,23,144.85677,1,1,Others
5777,0.270028,0.366667,5.711187,5.282848,101,37,11.18364,1,1,Others
5778,0.270588,0.357143,5.853967,4.854508,117,102,11.901855,1,1,Others
5779,0.29972,0.390476,6.282306,5.425628,101,97,175.48096,1,1,Others
5780,0.276471,0.379167,6.621408,4.747424,106,58,146.58534,1,1,Others
5781,0.296732,0.396296,6.552001,5.330441,126,32,46.094475,1,1,Others
5782,0.270588,0.375,6.371543,4.872356,99,120,161.20639,1,1,Others
5783,0.293137,0.395833,6.621408,5.247153,124,99,50.499462,1,1,Others
5784,0.296359,0.371429,6.139526,4.997288,142,0,8.169918,1,1,Others
5785,0.304706,0.403333,7.09615,4.997288,132,31,73.904854,1,1,Others
5786,0.256209,0.340741,5.663594,4.553084,118,53,16.512484,1,1,Others
5787,0.27598,0.370833,5.746882,5.372085,105,55,159.63773,1,1,Others
5788,0.27451,0.375,6.246611,4.997288,116,155,31.104849,1,1,Others
5789,0.262745,0.366667,5.996746,4.997288,96,101,39.1333,1,1,Others
5790,0.267843,0.366667,6.296584,4.697451,148,100,129.996,1,1,Others
5791,0.273529,0.370833,6.121678,4.997289,124,53,27.604303,1,1,Others
5792,0.296078,0.386667,6.596421,4.997288,150,0,50.38452,1,1,Others
5793,0.293405,0.393939,6.451046,5.360727,133,19,111.97662,1,1,Others
5794,0.285784,0.366667,5.871814,5.122221,98,640,25.942326,1,1,Others
5795,0.281481,0.377778,5.885695,5.441492,120,169,6.771745,1,1,Others
5796,0.277451,0.379167,6.621408,4.747424,115,38,79.940796,1,1,Others
5797,0.277451,0.366667,5.996747,4.997288,114,113,165.23743,1,1,Others
5798,0.237908,0.3,5.163865,3.831255,74,132,15.670776,1,1,Others
5799,0.265098,0.333333,5.596963,4.397614,142,128,192.34608,1,1,Others
5800,0.306275,0.4,6.496475,5.497017,131,158,50.80329,1,1,Others
5801,0.27756,0.388889,6.218848,5.441492,135,44,8.395883,1,1,Others
5802,0.299109,0.40303,6.451046,5.633307,149,0,69.77755,1,2,Others
5803,0.287582,0.392593,6.663052,5.108339,112,83,140.32188,1,2,Others
5804,0.287843,0.383333,6.796313,4.697451,147,394,43.506783,1,2,Others
5805,0.285294,0.383333,6.246611,5.247153,101,485,84.61319,1,2,Others
5806,0.296863,0.383333,6.396529,5.097234,150,85,98.88458,1,2,Others
5807,0.28976,0.381482,6.663052,4.775187,128,121,28.663635,1,2,Others
5808,0.298431,0.4,6.696367,5.297126,153,249,1.951124,1,2,Others
5809,0.296078,0.386667,6.596421,4.997288,142,54,64.14362,1,2,Others
